episode,step,reward,T,H_swarm,S_t,diversity,w_t,phase,progress,stability
0,25,0.6327442228194576,1.2000000000000004,1.3852321771430578,0.00070012296268094,0.03659605237682663,0.5930606282504965,1,0.9653649959301969,0.6553274148245962
0,26,0.6201637820249163,1.2000000000000004,1.3862943611198846,0.0007001722195526526,0.03674385636281656,0.593316973843189,1,1.0,0.6672126067497208
0,27,0.6198903436720586,1.2500000000000004,1.386152780310893,0.0007001716974051672,0.036494931806020404,0.611246090234244,1,1.0,0.6663011455735288
0,28,0.6506338411092971,1.3000000000000005,1.385739506567511,0.000700145690119139,0.03640131608692197,0.6288157685538307,1,1.0,0.7021128036976568
0,29,0.6647011634666281,1.3000000000000005,1.3857821555552388,0.0006998666481430653,0.03659183549920321,0.6288255927910008,0,1.0,0.7490038782220936
0,30,0.6624947135896013,1.3500000000000005,1.3862943611198844,0.0007001722195526524,0.03670404437716347,0.6462725701333374,0,1.0,0.7416490452986708
0,31,0.6489777423197474,1.4000000000000006,1.386146903082922,0.0007001666849408167,0.03660629424657204,0.6631910463249134,0,1.0,0.7632591410658243
0,32,0.6687731816749951,1.4500000000000006,1.386091032225803,0.0007000331468817811,0.03653422755469134,0.6797212546206066,0,1.0,0.72924393891665
0,33,0.6582802978971192,1.5000000000000007,1.3861395348024954,0.0007001682327702499,0.03647383206506106,0.6958344974031908,0,1.0,0.727600992990397
0,34,0.6544391160629754,1.5500000000000007,1.3859361281974487,0.000700312397604385,0.03645556249702407,0.711429469271515,1,1.0,0.7147970535432513
0,35,0.6756886925422516,1.6000000000000008,1.3856285959088381,0.000699705040695306,0.03647180847682657,0.7265181099011363,2,1.0,0.7522956418075054
0,36,0.6874615879635892,1.6000000000000008,1.3862943611198844,0.0007001722195526524,0.036565616580524624,0.7266505561288239,2,1.0,0.7915386265452972
0,37,0.7241864787108939,1.6500000000000008,1.3861569249762424,0.000700170458399889,0.036709670974368884,0.741265661982668,2,1.0,0.8139549290363131
0,38,0.7357176766978036,1.6500000000000008,1.3862943611198846,0.0007001722195526521,0.0366263607507312,0.7412920207831094,2,1.0,0.8523922556593457
0,39,0.7202499127395395,1.7000000000000008,1.3861411333710518,0.000700166768483538,0.036750998920412295,0.7553849001901436,2,1.0,0.9008330424651316
0,40,0.7058447774394285,1.7500000000000009,1.386080387091801,0.0007004657890249639,0.03678801485168847,0.7689659021541283,2,1.0,0.9194825914647615
0,41,0.7386201358121676,1.800000000000001,1.386138502747691,0.0007001648365760737,0.036738485158909026,0.782030540027593,2,1.0,0.9620671193738914
0,42,0.7214911325719527,1.800000000000001,1.385890561252241,0.0007002857126393787,0.03657198705158819,0.7819883144832902,2,1.0,0.9716371085731758
0,43,0.75,1.850000000000001,1.3857243118474316,0.0006998604819797546,0.036761790441010994,0.7944766646310573,2,1.0,1.0
0,44,0.75,1.850000000000001,1.3853048828021182,0.0006998440192524237,0.036693520166020045,0.7944081649546788,2,1.0,1.0
0,45,0.7799999999999999,1.900000000000001,1.3845709050373716,0.0006997863672420006,0.03666617130125145,0.8062726929865461,2,1.0,1.0
0,46,0.6891136822532088,1.900000000000001,1.3847920099384996,0.0007008648139643359,0.03675176043697787,0.8063075634329013,2,1.0,0.9637122741773626
0,47,0.724036942327593,1.850000000000001,1.3855558985828065,0.0007004794969806031,0.03663318229048396,0.7944493663308296,2,1.0,0.9801231410919764
0,48,0.6796257467820309,1.850000000000001,1.3855151684408988,0.0006999366336324275,0.036619626167100204,0.7944425377333623,2,1.0,0.9320858226067696
0,49,0.7688761728503519,1.800000000000001,1.3859415469088106,0.0006999605429639873,0.0365696944009321,0.7819968956567603,2,1.0,0.9629205761678398
1,0,0.026497742200462998,1.800000000000001,1.3862845021303956,0.0007001676555638994,0.036350204937139516,0.7820554268396575,1,0.11988466938313413,0.19514624815736456
1,1,0.019516293771656326,1.7500000000000009,1.3862943611198846,0.0007001722195526526,0.036763890345957194,0.7690038097261824,1,0.15882394684865664,0.15328905010731222
1,2,0.041675750190347555,1.800000000000001,1.3862942602849189,0.0007001721992953265,0.036628073336070766,0.7820570916100549,1,0.1839544681874597,0.16031320971787894
1,3,0.14318055949357922,1.800000000000001,1.3862939200448214,0.0007001718633956987,0.03657018689735704,0.7820570335037311,1,0.22159292188893026,0.14847796912669037
1,4,0.2170658179365072,1.800000000000001,1.3862943611198846,0.0007001722195526524,0.036785422219763,0.7820571088036542,1,0.27245911451881566,0.19360724042993638
1,5,0.1909365744712999,1.800000000000001,1.3862821702172305,0.0007001722075885436,0.03646591126481613,0.7820550309288111,1,0.3216339943532586,0.17427658909998817
1,6,0.2737160341318815,1.7500000000000009,1.3862785670794593,0.0007001620781379868,0.036720978553673594,0.7690010005060769,1,0.3808005422415046,0.23798605745093226
1,7,0.2496855984541225,1.7500000000000009,1.3860488032373928,0.000700005336572403,0.036631516994248624,0.7689601273944519,1,0.3992786126574217,0.23324717797051267
1,8,0.23822594989390955,1.7000000000000008,1.3859512461583683,0.0006999328728934573,0.036594959170449214,0.7553497249581248,1,0.4199290162913246,0.2008478112579323
1,9,0.24289387873898127,1.7500000000000009,1.3861160725444894,0.0007001406027927902,0.03670072890763938,0.7689721263347569,1,0.44950041488147957,0.1769790426212981
1,10,0.32070593062952507,1.800000000000001,1.3862943611198846,0.0007001722195526524,0.03636156741739814,0.7820571088036542,1,0.4951317316255068,0.2421774599310745
1,11,0.29431621575744027,1.800000000000001,1.3860747346570612,0.0007001458831986667,0.03664403293752468,0.7820196635397523,1,0.5490215313738899,0.21569201069294763
1,12,0.28961589626279466,1.7500000000000009,1.3859396237589539,0.0007001515687211835,0.03675644623515725,0.7689407819119966,1,0.5695788816140345,0.17261447872393615
1,13,0.3395641048133106,1.800000000000001,1.3862451381335483,0.0007001729373992025,0.03659905701814719,0.7820487191796685,1,0.599072840982921,0.1997832280671408
1,14,0.380676534437491,1.800000000000001,1.3862375681479095,0.0007001309698046083,0.03676050324271105,0.7820474145773746,1,0.6362463485421821,0.2539266500687272
1,15,0.3920312779687041,1.800000000000001,1.3862253851217718,0.0007001261265826501,0.03665664482496947,0.7820453363314404,1,0.6721097213574951,0.27729129808568675
1,16,0.3647987285932172,1.850000000000001,1.3861303611630107,0.0007000760208544283,0.03655990207612958,0.7945430282253483,1,0.696058227388644,0.2545847921258653
1,17,0.3843832414402365,1.800000000000001,1.3861813595476518,0.000700203520864321,0.036709845288896724,0.7820378584447276,1,0.7112944599146324,0.2662181915812783
1,18,0.45462984167944037,1.850000000000001,1.386261154681394,0.0007001678209857771,0.03646637667635692,0.7945644086822337,1,0.7565763283672233,0.3399977011085035
1,19,0.4285097174001525,1.850000000000001,1.3862279112492293,0.0007001285320626392,0.036403261776481996,0.7945589694168671,1,0.8196799632351822,0.30212577368693194
1,20,0.4804251476293043,1.800000000000001,1.3862943611198846,0.0007001722195526527,0.03677434774272316,0.7820571088036542,1,0.8477249049568512,0.33778395215521284
1,21,0.4665775048947026,1.800000000000001,1.3862343732050226,0.0007001697755190121,0.03645504737721418,0.7820468832300799,1,0.8621129238527596,0.3391077845119958
1,22,0.528218142585106,1.850000000000001,1.386209494628649,0.0007001151765592432,0.03678425917424612,0.7945559588030302,1,0.9113394732555175,0.37894117760966334
1,23,0.5104302761940477,1.850000000000001,1.386224092253377,0.0007001883935091352,0.03678445835306167,0.7945583655653375,1,0.9381198705267574,0.38394109327781584
1,24,0.5549828533779508,1.900000000000001,1.3861145118876987,0.0007002714870083165,0.03649274924507934,0.806513837228153,1,0.9781438532551969,0.41241770691957347
1,25,0.5896254124489322,1.900000000000001,1.3856694820732876,0.0006999150393136094,0.03645832611875234,0.8064442699011807,1,1.0,0.4654180414964402
1,26,0.5933975148103103,1.900000000000001,1.3855381821546007,0.0006996573317777342,0.03667011327903164,0.8064236937629164,1,1.0,0.5113250493677008
1,27,0.5710919792390495,1.950000000000001,1.38508341700482,0.0006994757557984327,0.03672310237815745,0.8177954621261926,1,1.0,0.5036399307968317
1,28,0.5662397951640206,1.900000000000001,1.3854273253511828,0.0006995592110273412,0.03673615326056855,0.806406357290726,1,0.9889366319871671,0.5022171412305124
1,29,0.621228895073714,1.950000000000001,1.3854359840774169,0.0006996381273048196,0.03672046216036203,0.8178480392427521,1,1.0,0.5707629835790465
1,30,0.5948265490227556,1.950000000000001,1.3853264656050768,0.0006997753029343274,0.03667380433321295,0.8178317642942842,1,1.0,0.5827551634091851
1,31,0.6228531334538993,1.900000000000001,1.38521077913032,0.0007000706462320829,0.03672845757951037,0.8063727086098369,1,1.0,0.6095104448463307
1,32,0.631736628338225,1.900000000000001,1.38592013067118,0.0006999659003098862,0.036760760990561483,0.8064834069898673,1,1.0,0.6391220944607499
1,33,0.6171507791326635,1.950000000000001,1.3855970535554678,0.0006996782328195618,0.03662321002329932,0.8178720449051342,1,1.0,0.6571692637755449
1,34,0.6656405111498316,2.0,1.3853933539844114,0.0006996111914655502,0.03671111670165742,0.8287497888191848,1,1.0,0.7188017038327716
1,35,0.662528092462991,2.0,1.3855146595951005,0.0006999586407258576,0.036761223494817634,0.8287671028733212,1,1.0,0.74176030820997
1,36,0.6704897286374716,2.0,1.385151930253783,0.0006994824682457794,0.03654581502062994,0.8287154858369031,2,1.0,0.7682990954582383
1,37,0.7176582686992744,2.0,1.3861384909514982,0.0007003866464242594,0.03659896722125504,0.8288557354211037,2,1.0,0.7921942289975813
1,38,0.6231760620189759,2.0,1.3858481265320581,0.0007005934075831076,0.036785877125085284,0.8288146008320295,2,1.0,0.7439202067299198
1,39,0.656831789893944,1.95,1.3859710539008097,0.0007002452798753475,0.036577258933710464,0.8179279172788885,2,1.0,0.7561059663131466
1,40,0.7157667173154028,1.95,1.3861775022189695,0.0007001431644639983,0.03670687204931881,0.8179586295138098,2,1.0,0.7858890577180093
1,41,0.7209069939151899,1.95,1.3858110915030988,0.0007000974257602247,0.03643977543009678,0.817904050130978,2,1.0,0.8030233130506329
1,42,0.6277832898564861,2.0,1.3860759225650887,0.000700203366328362,0.03676613631483859,0.8288468076683793,2,1.0,0.7592776328549535
1,43,0.7079751535184348,1.95,1.385115739989775,0.0007000195625940541,0.03654426113733762,0.8178004404544588,2,1.0,0.7599171783947825
1,44,0.7139671006213363,1.95,1.3841688313640386,0.0006998846764800302,0.036385949483654395,0.8176592656602496,2,1.0,0.7798903354044543
1,45,0.7194555081961133,2.0,1.3829720099826757,0.000699728824322987,0.03669102332860742,0.8284059028643769,2,1.0,0.7981850273203774
1,46,0.6297186149100319,2.0,1.3816052923784936,0.0006994741120458757,0.036372604056431265,0.8282114648663421,2,1.0,0.765728716366773
1,47,0.7178437176187876,1.95,1.3821430518133138,0.0006987053633001513,0.036673315687379325,0.8173566904521988,1,1.0,0.7928123920626254
1,48,0.6644534944811371,1.95,1.3847158779456612,0.0006990921214293877,0.03673473056835509,0.8177405758335945,1,1.0,0.8148449816037904
1,49,0.6561366690127689,1.9,1.3862943611198846,0.0007001722195526527,0.03662780030410882,0.8065418700441696,1,1.0,0.787122230042563
2,0,0.1874570822126908,1.95,1.386287261483111,0.0007001685412730096,0.036348244745278604,0.8179749799082152,1,0.14974554683307456,0.2585295449315367
2,1,0.15591489432773006,1.9,1.3862698574490029,0.000700157277520297,0.036743293178570655,0.8065380419937257,1,0.19029919658221012,0.23265071898282003
2,2,0.17875085920170838,1.8499999999999999,1.3862634818753845,0.000700150345284038,0.03670387692702051,0.7945647828488852,1,0.2056659551851114,0.25494825709221275
2,3,0.19440191738419546,1.8499999999999999,1.3860258701409185,0.0006999851468597502,0.03650418363109094,0.7945259404545151,1,0.2359675071633502,0.266716381729518
2,4,0.2584820089914816,1.9,1.3859422687638898,0.0006999278327314944,0.03677515769320437,0.8064868501304395,1,0.28306768820265704,0.31751644570139603
2,5,0.26920322751390396,1.9,1.3860900540836347,0.0007000605714201885,0.03663647565532972,0.806509954749688,1,0.3165467058223618,0.3419484839498642
2,6,0.321282248708434,1.95,1.3860505809575723,0.0007000007081395879,0.03654424974544063,0.8179396874545479,1,0.36956386675737246,0.41152234001828353
2,7,0.3028275772603417,1.95,1.3862943611198846,0.0007001722195526524,0.03676977664286273,0.8179760380796509,1,0.3937473917662647,0.4177620685127861
2,8,0.2995445720436919,2.0,1.386272374406062,0.0007001711289895084,0.03667869502668627,0.828874665337209,1,0.43083456265232783,0.39070248994253587
2,9,0.3524315366916407,2.0,1.38587134249005,0.0007001583923171539,0.03641913478375607,0.8288177712703357,1,0.4672764678842247,0.4184031651265027
2,10,0.37303137974989814,2.0,1.3862943611198846,0.0007001722195526526,0.03670703823465997,0.8288777842514964,1,0.4938733666095626,0.45160677702024377
2,11,0.34967736363694013,2.0,1.3862617917780944,0.0007001708908263136,0.03676058703790742,0.8288731642090781,1,0.5457649107344472,0.4045713311438708
2,12,0.4060085547706524,1.95,1.386249253457403,0.0007002343122145336,0.03641884114442936,0.8179693403381919,1,0.5781215714298436,0.44919975399571654
2,13,0.37774165051980624,1.95,1.3861600988859117,0.0007003033229341725,0.03678189045639651,0.8179560857994329,1,0.6156424868770527,0.4049488525632839
2,14,0.4037338484116561,1.9,1.3860946165086188,0.0007000618906944042,0.03662065594754886,0.8065106671343772,1,0.6354437167666318,0.43185453901667786
2,15,0.44469781419767185,1.9,1.38614810586777,0.0007000687496789601,0.03674072023676971,0.8065190162174296,1,0.6501527880173473,0.4821223299691098
2,16,0.43660444329511533,1.9,1.386247343600414,0.0007001804533259332,0.03670709756670288,0.8065345362665238,1,0.6613581908703041,0.5068705564899789
2,17,0.43279119086440865,1.95,1.3862304907262064,0.0007001263197545294,0.03644105277732847,0.8179665144757398,1,0.6976841648765232,0.4790584163793312
2,18,0.453638928482049,2.0,1.386129351076636,0.0007000902886246181,0.0365820530926957,0.8288543548107195,1,0.7276175269210197,0.4753063923788038
2,19,0.4532887716479921,2.0,1.3860394172498682,0.0006999927462540126,0.03666282824472393,0.828841569211855,1,0.7770861428009759,0.4415143817586723
2,20,0.5277828572376878,2.0,1.3858726074749645,0.0006999030222769881,0.036761013467857824,0.8288178782817164,1,0.8173960184933938,0.5027481661344342
2,21,0.5651571245913667,2.0,1.384964850478913,0.0006995933155649385,0.03646472698272069,0.8286889604264757,1,0.8597472788405286,0.5708607101838505
2,22,0.5467815823462279,2.0,1.3847736543669198,0.0006998316198188454,0.03661175046307512,0.8286618835081089,1,0.8758015662562915,0.5882031861457042
2,23,0.5815937214432826,2.0,1.384607726259261,0.0007001805940819811,0.0367379345093594,0.8286384226303705,1,0.894856603129995,0.6121702673042817
2,24,0.6331495802758568,2.0,1.3846322366398982,0.0006991226202772419,0.03645378134062469,0.8286416025445076,1,0.9520460087881456,0.6744372558686617
2,25,0.6623593198580671,2.0,1.3846529249779582,0.0006994345931679543,0.036599484566726945,0.8286446287545997,1,0.9911638914969546,0.7196458775309507
2,26,0.6365055029339999,2.0,1.3844005428415582,0.0006997469868433729,0.03672602865270424,0.8286088780890768,1,1.0,0.7216850097799996
2,27,0.6156442155002152,1.95,1.3841954772824407,0.0007002180791816451,0.03644568202663263,0.817663337749677,1,1.0,0.6854807183340506
2,28,0.6090288887041648,1.9,1.3852223074267034,0.0007001516570771021,0.03674456003347302,0.8063745338800362,1,1.0,0.6634296290138828
2,29,0.6652857909866292,1.95,1.3858682401156366,0.0007001459101127489,0.036740425358683874,0.8179125759618046,1,1.0,0.7176193032887637
2,30,0.6690682616876438,1.95,1.3856597871066403,0.000700341739007836,0.03669746344845036,0.8178815870034474,1,1.0,0.7635608722921459
2,31,0.6794002358865838,2.0,1.3854496967987506,0.000699831257162497,0.0367283652991187,0.8287578475074823,1,1.0,0.7980007862886126
2,32,0.6580846679396125,2.0,1.3850485920954583,0.0006993475357622072,0.03673542365272969,0.828700778578145,1,1.0,0.7936155597987082
2,33,0.6898440897213075,1.95,1.385003209258416,0.0006995737957788945,0.03651441611312913,0.8177835396011299,1,1.0,0.8328136324043581
2,34,0.7166897676414805,1.95,1.3861905368191938,0.0007001692425685066,0.036743175424696434,0.8179605781539637,1,1.0,0.8889658921382682
2,35,0.7379919699265549,1.95,1.3861261911954639,0.0007003986405217854,0.036360325225952755,0.8179510651436555,1,1.0,0.9599732330885161
2,36,0.7048430587164258,1.95,1.385791152768015,0.000700600682902038,0.03674407049509487,0.8179012304055555,1,0.9903281629001606,0.9623726451878718
2,37,0.74,1.9,1.3855898504146242,0.0007011417020115576,0.03671428090846787,0.8064322227028523,1,1.0,1.0
2,38,0.7185310638168525,1.9,1.3858179727326332,0.000700575585902924,0.036779199867063406,0.8064676532301414,1,1.0,0.9951035460561749
2,39,0.75,1.8499999999999999,1.3854576917719594,0.000700926966163574,0.03649881022108782,0.7944334748885007,1,1.0,1.0
2,40,0.74,1.8499999999999999,1.3850710220768638,0.0007016060505744663,0.03656127783793452,0.7943705429371016,1,1.0,1.0
2,41,0.74,1.9,1.385174973411155,0.0007007136531921997,0.036581139374862896,0.8063673187923035,1,1.0,1.0
2,42,0.72,1.95,1.3849652679622704,0.0006999143137793498,0.03646268208991351,0.8177779872490675,1,1.0,1.0
2,43,0.7026333871226096,1.9,1.3846819440190372,0.0007002943345914037,0.036637576361213495,0.8062901950318454,1,1.0,0.9754446237420318
2,44,0.75,1.95,1.3856118737699825,0.0007002004595016023,0.03670953910297908,0.81787440805231,1,1.0,1.0
2,45,0.72,1.95,1.3854160627354735,0.0007006151667268729,0.036757863870407345,0.8178453625971368,1,1.0,1.0
2,46,0.7033093862918709,1.9,1.3850437184345585,0.0007010677684089206,0.03666195854418318,0.8063469345300466,1,1.0,0.9776979543062362
2,47,0.72,1.95,1.385763963765704,0.000700684975739584,0.03664035617154624,0.8178972059823492,1,1.0,1.0
2,48,0.75,2.0,1.3852593802375446,0.0007009313145520824,0.036779803308466724,0.828731148694295,1,1.0,1.0
2,49,0.72,2.0,1.3850540188972005,0.0007017257506999617,0.036548643424728154,0.8287022241420784,1,1.0,1.0
3,0,0.0801158561877828,1.95,1.3862943611198846,0.0007001722195526521,0.03633489525742446,0.8179760380796509,0,0.19650200784608118,0.1717168434978345
3,1,0.17255209663316076,1.9,1.3862943611198846,0.0007001722195526523,0.0367432071699947,0.8065418700441696,0,0.23822652011954443,0.19087162861780999
3,2,0.22554813692427222,1.9,1.3862943611198846,0.0007001722195526523,0.03670535651091443,0.8065418700441696,0,0.32525288165611693,0.15148994753941816
3,3,0.25133887711380765,1.9,1.3862818646891746,0.0007001720403380289,0.03645464992309363,0.8065399201366734,0,0.406719151331212,0.16217072193774276
3,4,0.24573778858847023,1.9,1.3862943611198844,0.0007001722195526525,0.036778381983893826,0.8065418700441696,0,0.4286974498296124,0.18086269552208423
3,5,0.2848396856921421,1.95,1.3862795220870692,0.0007001723529354186,0.036643670209743684,0.8179738287069608,0,0.4952477163686592,0.1558019971489279
3,6,0.2556285335588494,1.95,1.3862693183843815,0.000700154437427695,0.03642998107898363,0.8179723041107478,0,0.5033466276118369,0.18096627504704885
3,7,0.3440509659776223,1.9,1.3862750625962201,0.0007001678577016235,0.036770291347834536,0.8065388574763374,0,0.617355510474465,0.15702920595945438
3,8,0.286843270075026,1.9,1.3862943611198844,0.0007001722195526525,0.03656093887374286,0.8065418700441696,0,0.5883612931739216,0.17166250935152458
3,9,0.37643802272088506,1.8499999999999999,1.3862926888159208,0.0007001737148227538,0.036636898044092675,0.7945695579323364,0,0.7059988838695154,0.1467948972435963
3,10,0.3580871397072399,1.8499999999999999,1.3862683601419603,0.0007001714871540842,0.03671109655469061,0.7945655860369665,0,0.7289436043223045,0.15503232659439348
3,11,0.3787734596969062,1.9,1.38625095419129,0.0007002304080299324,0.03647093919392229,0.8065351152396325,0,0.7554936190814466,0.1885867068810916
3,12,0.39403691394295987,1.9,1.386163459396441,0.0007002818695259715,0.03670443149536033,0.8065214785767166,0,0.7775881709847678,0.21000548516350895
3,13,0.3817616865989488,1.95,1.3862943611198844,0.0007001722195526526,0.036753785905403825,0.8179760380796509,0,0.7808258504250183,0.2314378214298049
3,14,0.3899027062835046,2.0,1.3862593712391367,0.0007001729558668466,0.036622729309940955,0.82887282145947,0,0.7886904041441885,0.24808848208609735
3,15,0.43322640042865956,2.0,1.3861542213816826,0.0007001668703728821,0.036435622131668684,0.8288579044809676,0,0.8223029416306222,0.2810174125880354
3,16,0.4422811755744461,2.0,1.3862943611198846,0.0007001722195526524,0.03668521484534624,0.8288777842514964,0,0.8354013422008529,0.2937354623136829
3,17,0.43044493973923736,2.0,1.3862485237435396,0.0007001724522046639,0.03677353809864446,0.8288712826733894,0,0.8483846946515059,0.30363687292878316
3,18,0.4382037398294668,2.0,1.386228581624985,0.000700262593166165,0.03647731276441573,0.8288684795635516,0,0.8655951841515647,0.30655222056280323
3,19,0.5051435212627722,2.0,1.3861158764661894,0.0007003447471805831,0.03668041366592027,0.8288525155568697,0,0.9370243206482328,0.30111264334493
3,20,0.5054315487134239,2.0,1.3861609178885317,0.0007001702125634405,0.036771478814745635,0.8288588553431625,0,0.9800030382600528,0.3114344446980094
3,21,0.4912900150955099,2.0,1.3861061915071065,0.0007003203722807989,0.03647503733877073,0.8288511347672186,0,1.0,0.3043000503183663
3,22,0.5150074018329907,2.0,1.385958496214932,0.0007004681591632326,0.036646598279483474,0.8288302240819542,0,1.0,0.316691339443302
3,23,0.5412249360943253,2.0,1.3858032495199506,0.0007007359057613408,0.036781011636139845,0.8288082739813367,0,1.0,0.30408312031441753
3,24,0.4950948581013409,2.0,1.3860721258417759,0.0007004689254623078,0.03652264864192638,0.828846344409878,0,1.0,0.3169828603378029
3,25,0.49997370168652194,1.95,1.3859007055404768,0.0007006648632907214,0.03666000854707555,0.8179175656131795,0,1.0,0.3332456722884064
3,26,0.5454156585282002,2.0,1.385592946793765,0.0007008684728348057,0.03644995818297518,0.8287784707144374,0,1.0,0.3513855284273339
3,27,0.503684061076152,2.0,1.385818134642749,0.0007004502528562801,0.03650195427259944,0.8288103048894043,0,1.0,0.34561353692050684
3,28,0.5009612628524708,1.95,1.3854616610877857,0.0007005563484449627,0.03660390590916782,0.8178521379581429,0,0.9985625990789841,0.3384540774029236
3,29,0.5083836669219266,2.0,1.3849481584117305,0.0007006467889127835,0.03647208169502831,0.8286868898608157,0,1.0,0.36127888973975525
3,30,0.5077060188062571,2.0,1.384365264620898,0.0007006972856670813,0.03653622009279141,0.8286041378737254,0,1.0,0.3590200626875237
3,31,0.5362927573601168,2.0,1.3836163089884155,0.0007007368124597815,0.03660096810174385,0.8284977567570851,0,1.0,0.3876425245337228
3,32,0.5587801596167855,2.0,1.3837314780249346,0.0007020047060594286,0.036753227369467,0.828514480697462,0,1.0,0.36260053205595144
3,33,0.5450308324430255,2.0,1.3844101160547277,0.0007012109571349341,0.036506315083411164,0.8286106534482007,0,1.0,0.35010277481008495
3,34,0.5440697448621713,2.0,1.384847903086977,0.000700574025706419,0.03655033568355974,0.8286726359907932,0,1.0,0.3468991495405709
3,35,0.5469841688212584,2.0,1.3849641473341965,0.0007000343807832643,0.036749956873251985,0.8286889858359255,0,1.0,0.32328056273752787
3,36,0.5233987697307034,2.0,1.3854272811139385,0.0006998708942949638,0.0365598786944191,0.8287546775392897,0,1.0,0.3446625657690111
3,37,0.5078159922215789,1.95,1.3856145288425032,0.0007004239549958493,0.03659113691267998,0.8178748701223942,0,1.0,0.3593866407385962
3,38,0.5510216846938353,2.0,1.3851325031955581,0.0007004969402866405,0.036331268254224114,0.8287130162278185,0,1.0,0.37007228231278416
3,39,0.5508477566936262,2.0,1.3852450560119913,0.0007000013443358762,0.036552235158023264,0.8287288515690113,0,1.0,0.36949252231208723
3,40,0.552509083433898,2.0,1.3850977994863298,0.0006995823504414448,0.03651690856281796,0.8287078304040522,0,1.0,0.3416969447796598
3,41,0.5414322014937846,2.0,1.3855661891281985,0.0006996874929905283,0.03675631568645296,0.8287743384626893,0,1.0,0.3381073383126151
